clip_id,video,label,onset_frame,alert_frame,start_frame,end_frame,fps
00324,00324.mp4,1,135,108,467,617,30.0
00688,00688.mp4,1,135,40,454,604,30.5
00237,00237.mp4,1,135,12,443,593,30.0
00064,00064.mp4,1,135,117,110,260,30.0
00488,00488.mp4,1,135,22,573,723,30.0
00380,00380.mp4,1,135,121,448,598,30.0
00387,00387.mp4,1,135,84,374,524,30.2
02002,02002.mp4,0,,,150,300,30.0
00657,00657.mp4,1,135,76,204,354,30.0
00144,00144.mp4,1,135,77,472,622,30.0
01529,01529.mp4,0,,,235,385,30.0
00670,00670.mp4,1,135,95,514,664,29.7
00467,00467.mp4,1,135,130,453,603,30.0
01853,01853.mp4,0,,,979,1129,30.0
00289,00289.mp4,1,135,95,480,630,30.0
01172,01172.mp4,0,,,374,524,30.0
02097,02097.mp4,0,,,490,640,30.0
01072,01072.mp4,0,,,98,248,30.0
00697,00697.mp4,1,135,128,433,583,30.0
00967,00967.mp4,1,135,83,146,296,30.0
00110,00110.mp4,1,135,43,438,588,29.9
00019,00019.mp4,1,135,118,474,624,30.6
01272,01272.mp4,0,,,630,780,30.0
00022,00022.mp4,1,135,100,448,598,30.0
00898,00898.mp4,1,135,99,454,604,29.9
00417,00417.mp4,1,135,105,167,317,30.0
00270,00270.mp4,1,135,85,475,625,30.0
00251,00251.mp4,1,135,124,411,561,29.2
00918,00918.mp4,1,135,121,460,610,29.2
01819,01819.mp4,0,,,367,517,30.0
01073,01073.mp4,0,,,145,295,29.7
01806,01806.mp4,0,,,309,459,30.5
00970,00970.mp4,1,135,47,472,622,30.5
01024,01024.mp4,1,135,44,485,635,30.0
01881,01881.mp4,0,,,825,975,30.0
01977,01977.mp4,0,,,672,822,30.0
00143,00143.mp4,1,135,100,477,627,30.5
01191,01191.mp4,0,,,612,762,30.0
00742,00742.mp4,1,135,113,466,616,29.8
01654,01654.mp4,0,,,424,574,30.0
01725,01725.mp4,0,,,222,372,30.0
00016,00016.mp4,1,135,78,454,604,29.8
00036,00036.mp4,1,135,113,532,682,30.1
01678,01678.mp4,0,,,203,353,30.6
01660,01660.mp4,0,,,985,1135,30.0
01913,01913.mp4,0,,,242,392,30.0
01733,01733.mp4,0,,,172,322,30.0
01530,01530.mp4,0,,,703,853,29.9
01439,01439.mp4,0,,,254,404,30.0
00503,00503.mp4,1,135,34,447,597,30.0
01265,01265.mp4,0,,,981,1131,30.0
00084,00084.mp4,1,135,77,488,638,30.6
01533,01533.mp4,0,,,237,387,30.0
00046,00046.mp4,1,135,68,463,613,30.0
00762,00762.mp4,1,135,72,477,627,30.0
01705,01705.mp4,0,,,1019,1169,30.0
00102,00102.mp4,1,135,98,407,557,30.0
01042,01042.mp4,0,,,218,368,30.0
01778,01778.mp4,0,,,77,227,29.9
01423,01423.mp4,0,,,618,768,30.0
02108,02108.mp4,0,,,686,836,30.6
00254,00254.mp4,1,135,95,421,571,30.0
00122,00122.mp4,1,135,112,469,619,29.9
01045,01045.mp4,0,,,318,468,29.5
00376,00376.mp4,1,135,109,477,627,30.6
01031,01031.mp4,1,135,118,154,304,30.0
00411,00411.mp4,1,135,117,384,534,30.0
00405,00405.mp4,1,135,53,464,614,29.9
00166,00166.mp4,1,135,92,469,619,30.5
00642,00642.mp4,1,135,109,432,582,30.3
00707,00707.mp4,1,135,69,494,644,30.3
00308,00308.mp4,1,135,36,471,621,30.6
00135,00135.mp4,1,135,128,444,594,30.0
01604,01604.mp4,0,,,341,491,30.6
01206,01206.mp4,0,,,769,919,30.6
00691,00691.mp4,1,135,103,463,613,30.0
01616,01616.mp4,0,,,825,975,29.2
01487,01487.mp4,0,,,997,1147,29.4
01768,01768.mp4,0,,,178,328,30.0
00085,00085.mp4,1,135,123,434,584,30.0
01388,01388.mp4,0,,,134,284,29.9
00059,00059.mp4,1,135,125,433,583,30.0
00217,00217.mp4,1,135,107,462,612,30.0
01287,01287.mp4,0,,,173,323,30.0
01477,01477.mp4,0,,,405,555,30.6
00644,00644.mp4,1,135,76,505,655,30.6
01951,01951.mp4,0,,,452,602,30.0
00418,00418.mp4,1,135,86,466,616,30.0
00584,00584.mp4,1,135,1,472,622,30.0
02072,02072.mp4,0,,,62,212,28.7
00082,00082.mp4,1,135,53,470,620,30.0
01617,01617.mp4,0,,,788,938,30.0
00823,00823.mp4,1,135,90,957,1107,30.0
01944,01944.mp4,0,,,16,166,30.6
00983,00983.mp4,1,135,24,277,427,29.9
01971,01971.mp4,0,,,200,350,30.6
00754,00754.mp4,1,135,78,471,621,30.0
01165,01165.mp4,0,,,201,351,30.0
00820,00820.mp4,1,135,69,468,618,30.0
00703,00703.mp4,1,135,84,487,637,30.0
01328,01328.mp4,0,,,593,743,30.0
01397,01397.mp4,0,,,918,1068,30.6
00133,00133.mp4,1,135,86,470,620,30.4
00282,00282.mp4,1,135,91,446,596,30.0
01840,01840.mp4,0,,,1000,1150,30.0
00194,00194.mp4,1,135,42,485,635,30.5
01311,01311.mp4,0,,,807,957,30.5
01039,01039.mp4,1,135,114,464,614,30.0
00395,00395.mp4,1,135,122,474,624,30.4
00180,00180.mp4,1,135,106,489,639,30.0
01506,01506.mp4,0,,,444,594,30.0
00909,00909.mp4,1,135,66,502,652,29.9
00769,00769.mp4,1,135,83,478,628,30.0
00594,00594.mp4,1,135,104,453,603,30.5
00784,00784.mp4,1,135,101,420,570,30.0
01195,01195.mp4,0,,,866,1016,30.0
01683,01683.mp4,0,,,171,321,30.0
00827,00827.mp4,1,135,100,474,624,30.0
00828,00828.mp4,1,135,100,470,620,30.0
02019,02019.mp4,0,,,188,338,30.0
01634,01634.mp4,0,,,450,600,30.6
01144,01144.mp4,0,,,534,684,29.7
00570,00570.mp4,1,135,69,458,608,30.0
00715,00715.mp4,1,135,57,435,585,29.1
00195,00195.mp4,1,135,116,463,613,30.0
01807,01807.mp4,0,,,341,491,30.6
01102,01102.mp4,0,,,220,370,30.0
00565,00565.mp4,1,135,103,461,611,30.0
01290,01290.mp4,0,,,393,543,30.6
01058,01058.mp4,0,,,734,884,30.6
00429,00429.mp4,1,135,132,469,619,30.0
01525,01525.mp4,0,,,235,385,30.0
01805,01805.mp4,0,,,32,182,30.0
00496,00496.mp4,1,135,92,453,603,30.6
01563,01563.mp4,0,,,56,206,30.0
01071,01071.mp4,0,,,924,1074,30.0
01606,01606.mp4,0,,,385,535,30.0
01901,01901.mp4,0,,,346,496,30.0
01926,01926.mp4,0,,,413,563,30.6
00968,00968.mp4,1,135,62,512,662,30.0
00331,00331.mp4,1,135,89,460,610,30.5
00661,00661.mp4,1,135,36,477,627,30.0
00063,00063.mp4,1,135,83,451,601,30.0
00546,00546.mp4,1,135,84,473,623,30.0
00078,00078.mp4,1,135,107,433,583,30.0
00735,00735.mp4,1,135,114,471,621,30.0
00269,00269.mp4,1,135,104,470,620,30.6
01656,01656.mp4,0,,,243,393,30.0
00294,00294.mp4,1,135,43,453,603,30.0
00997,00997.mp4,1,135,21,517,667,30.4
01970,01970.mp4,0,,,1018,1168,30.0
00838,00838.mp4,1,135,32,141,291,30.0
00658,00658.mp4,1,135,123,440,590,29.9
00138,00138.mp4,1,135,78,453,603,30.0
00608,00608.mp4,1,135,48,444,594,29.1
00023,00023.mp4,1,135,107,462,612,30.0
01488,01488.mp4,0,,,815,965,30.0
01697,01697.mp4,0,,,525,675,30.6
00224,00224.mp4,1,135,83,446,596,30.0
01741,01741.mp4,0,,,106,256,30.0
00160,00160.mp4,1,135,67,460,610,30.0
01910,01910.mp4,0,,,86,236,29.7
01916,01916.mp4,0,,,442,592,30.0
01238,01238.mp4,0,,,299,449,30.6
00626,00626.mp4,1,135,89,461,611,30.0
00244,00244.mp4,1,135,100,466,616,31.0
00623,00623.mp4,1,135,120,479,629,30.6
00444,00444.mp4,1,135,50,443,593,30.0
01350,01350.mp4,0,,,214,364,30.0
00393,00393.mp4,1,135,75,465,615,30.0
01843,01843.mp4,0,,,405,555,30.6
01131,01131.mp4,0,,,938,1088,30.0
01494,01494.mp4,0,,,774,924,30.6
00872,00872.mp4,1,135,107,449,599,30.0
00443,00443.mp4,1,135,72,454,604,31.0
00000,00000.mp4,1,135,88,465,615,28.9
00349,00349.mp4,1,135,74,482,632,30.6
00466,00466.mp4,1,135,92,436,586,30.0
00283,00283.mp4,1,135,101,162,312,30.0
01771,01771.mp4,0,,,740,890,30.0
00449,00449.mp4,1,135,107,469,619,29.4
00517,00517.mp4,1,135,84,257,407,30.5
00740,00740.mp4,1,135,54,502,652,30.0
00640,00640.mp4,1,135,50,490,640,30.6
00911,00911.mp4,1,135,108,421,571,29.1
01501,01501.mp4,0,,,309,459,30.0
01507,01507.mp4,0,,,53,203,30.0
02092,02092.mp4,0,,,999,1149,30.0
01673,01673.mp4,0,,,303,453,30.0
00522,00522.mp4,1,135,34,472,622,30.6
01822,01822.mp4,0,,,831,981,30.0
00958,00958.mp4,1,135,91,436,586,29.9
01966,01966.mp4,0,,,326,476,30.0
00747,00747.mp4,1,135,79,455,605,30.0
01079,01079.mp4,0,,,348,498,30.0
00252,00252.mp4,1,135,87,433,583,30.0
00366,00366.mp4,1,135,59,464,614,30.0
00177,00177.mp4,1,135,117,455,605,30.0
00361,00361.mp4,1,135,89,470,620,30.5
01491,01491.mp4,0,,,866,1016,29.9
00060,00060.mp4,1,135,56,473,623,30.6
00407,00407.mp4,1,135,78,487,637,30.0
00966,00966.mp4,1,135,29,441,591,29.2
01584,01584.mp4,0,,,1014,1164,30.0
01384,01384.mp4,0,,,695,845,30.0
01921,01921.mp4,0,,,939,1089,29.6
00567,00567.mp4,1,135,100,422,572,30.4
00737,00737.mp4,1,135,110,480,630,30.0
01269,01269.mp4,0,,,660,810,30.6
00228,00228.mp4,1,135,102,480,630,30.6
01463,01463.mp4,0,,,1020,1170,30.0
01772,01772.mp4,0,,,1021,1171,30.5
02102,02102.mp4,0,,,413,563,30.0
01489,01489.mp4,0,,,1111,1261,30.0
01109,01109.mp4,0,,,448,598,30.0
00573,00573.mp4,1,135,80,169,319,30.0
01293,01293.mp4,0,,,19,169,29.9
01661,01661.mp4,0,,,696,846,29.9
00895,00895.mp4,1,135,83,495,645,30.6
00774,00774.mp4,1,135,105,477,627,30.0
01229,01229.mp4,0,,,651,801,30.0
00678,00678.mp4,1,135,58,170,320,30.0
00824,00824.mp4,1,135,62,479,629,29.9
00345,00345.mp4,1,135,89,449,599,30.0
01695,01695.mp4,0,,,659,809,29.9
01508,01508.mp4,0,,,72,222,30.6
00818,00818.mp4,1,135,97,439,589,30.0
01639,01639.mp4,0,,,268,418,30.0
00866,00866.mp4,1,135,58,488,638,30.0
00788,00788.mp4,1,135,100,463,613,30.6
01894,01894.mp4,0,,,303,453,30.5
01060,01060.mp4,0,,,526,676,29.9
01680,01680.mp4,0,,,319,469,30.0
00556,00556.mp4,1,135,79,490,640,29.9
01476,01476.mp4,0,,,776,926,30.0
01590,01590.mp4,0,,,596,746,28.9
01470,01470.mp4,0,,,602,752,30.0
01130,01130.mp4,0,,,963,1113,30.6
00875,00875.mp4,1,135,83,505,655,30.4
00317,00317.mp4,1,135,81,85,235,30.0
01232,01232.mp4,0,,,33,183,30.0
00915,00915.mp4,1,135,78,185,335,30.0
01964,01964.mp4,0,,,173,323,30.6
00106,00106.mp4,1,135,99,408,558,30.0
00675,00675.mp4,1,135,114,441,591,30.0
02018,02018.mp4,0,,,1057,1207,30.0
02060,02060.mp4,0,,,80,230,30.6
00714,00714.mp4,1,135,97,447,597,29.9
00392,00392.mp4,1,135,115,430,580,28.1
01922,01922.mp4,0,,,135,285,30.0
01537,01537.mp4,0,,,460,610,30.0
01742,01742.mp4,0,,,267,417,30.6
00846,00846.mp4,1,135,66,453,603,30.6
00527,00527.mp4,1,135,51,483,633,30.0
01747,01747.mp4,0,,,83,233,30.0
00130,00130.mp4,1,135,87,453,603,30.0
01085,01085.mp4,0,,,615,765,30.6
02126,02126.mp4,0,,,31,181,30.6
01066,01066.mp4,0,,,388,538,30.0
00512,00512.mp4,1,135,74,440,590,30.4
00957,00957.mp4,1,135,104,447,597,29.5
02027,02027.mp4,0,,,918,1068,30.0
00836,00836.mp4,1,135,87,434,584,29.9
00329,00329.mp4,1,135,93,442,592,30.0
01227,01227.mp4,0,,,169,319,30.0
01960,01960.mp4,0,,,82,232,30.0
01067,01067.mp4,0,,,304,454,30.6
00906,00906.mp4,1,135,108,433,583,30.0
01360,01360.mp4,0,,,943,1093,30.5
01568,01568.mp4,0,,,760,910,30.0
00805,00805.mp4,1,135,85,457,607,30.6
00453,00453.mp4,1,135,82,482,632,30.6
00926,00926.mp4,1,135,93,489,639,30.0
00692,00692.mp4,1,135,50,490,640,30.6
01348,01348.mp4,0,,,517,667,30.0
01736,01736.mp4,0,,,782,932,30.6
01213,01213.mp4,0,,,271,421,30.0
00125,00125.mp4,1,135,112,494,644,30.5
02132,02132.mp4,0,,,1028,1178,30.0
00097,00097.mp4,1,135,134,459,609,29.8
01078,01078.mp4,0,,,68,218,30.0
00247,00247.mp4,1,135,61,444,594,30.6
00398,00398.mp4,1,135,76,456,606,30.0
01980,01980.mp4,0,,,185,335,30.0
01258,01258.mp4,0,,,1060,1210,30.6
01399,01399.mp4,0,,,156,306,30.0
00655,00655.mp4,1,135,100,522,672,29.6
00018,00018.mp4,1,135,126,485,635,30.0
01844,01844.mp4,0,,,873,1023,30.5
01225,01225.mp4,0,,,386,536,30.0
01704,01704.mp4,0,,,422,572,30.0
00344,00344.mp4,1,135,60,473,623,30.5
01952,01952.mp4,0,,,593,743,30.6
00990,00990.mp4,1,135,110,472,622,30.6
01482,01482.mp4,0,,,855,1005,30.0
00917,00917.mp4,1,135,29,515,665,30.0
01991,01991.mp4,0,,,987,1137,29.9
00568,00568.mp4,1,135,98,453,603,30.0
01780,01780.mp4,0,,,795,945,30.6
01355,01355.mp4,0,,,478,628,30.0
00311,00311.mp4,1,135,7,438,588,30.6
00739,00739.mp4,1,135,59,456,606,30.6
01845,01845.mp4,0,,,41,191,30.0
01707,01707.mp4,0,,,0,150,30.0
00039,00039.mp4,1,135,91,437,587,30.0
01949,01949.mp4,0,,,372,522,30.5
02119,02119.mp4,0,,,619,769,30.0
00865,00865.mp4,1,135,120,440,590,30.0
00427,00427.mp4,1,135,95,427,577,30.3
01446,01446.mp4,0,,,521,671,29.9
01379,01379.mp4,0,,,681,831,30.0
01210,01210.mp4,0,,,33,183,30.0
01002,01002.mp4,1,135,105,445,595,28.9
01662,01662.mp4,0,,,505,655,30.6
00636,00636.mp4,1,135,84,439,589,30.6
00416,00416.mp4,1,135,108,487,637,30.6
01917,01917.mp4,0,,,134,284,30.0
01492,01492.mp4,0,,,620,770,29.9
01739,01739.mp4,0,,,791,941,24.6
01632,01632.mp4,0,,,835,985,30.0
00539,00539.mp4,1,135,102,461,611,30.6
00809,00809.mp4,1,135,70,467,617,30.0
02080,02080.mp4,0,,,786,936,30.0
01214,01214.mp4,0,,,785,935,30.0
01572,01572.mp4,0,,,31,181,30.0
01421,01421.mp4,0,,,167,317,30.0
00830,00830.mp4,1,135,118,467,617,30.6
01317,01317.mp4,0,,,260,410,29.4
00832,00832.mp4,1,135,105,465,615,30.0
00863,00863.mp4,1,135,67,414,564,28.3
01763,01763.mp4,0,,,489,639,29.9
00483,00483.mp4,1,135,103,458,608,30.0
01433,01433.mp4,0,,,293,443,28.7
01266,01266.mp4,0,,,684,834,30.0
00491,00491.mp4,1,135,98,468,618,30.0
00024,00024.mp4,1,135,106,481,631,30.0
01985,01985.mp4,0,,,113,263,30.0
00363,00363.mp4,1,135,90,450,600,30.6
02053,02053.mp4,0,,,73,223,30.0
00581,00581.mp4,1,135,81,470,620,30.4
02066,02066.mp4,0,,,985,1135,29.9
01773,01773.mp4,0,,,855,1005,30.0
01716,01716.mp4,0,,,288,438,30.0
01860,01860.mp4,0,,,1007,1157,30.0
00606,00606.mp4,1,135,97,450,600,30.0
01785,01785.mp4,0,,,911,1061,29.6
01888,01888.mp4,0,,,167,317,30.0
00789,00789.mp4,1,135,85,488,638,30.6
02059,02059.mp4,0,,,310,460,30.0
00627,00627.mp4,1,135,94,475,625,30.0
01344,01344.mp4,0,,,722,872,30.6
00741,00741.mp4,1,135,105,471,621,30.6
01500,01500.mp4,0,,,842,992,30.5
00495,00495.mp4,1,135,69,442,592,30.0
02085,02085.mp4,0,,,72,222,30.0
02035,02035.mp4,0,,,954,1104,29.8
01623,01623.mp4,0,,,197,347,30.0
00287,00287.mp4,1,135,84,481,631,30.6
01088,01088.mp4,0,,,939,1089,30.0
00458,00458.mp4,1,135,80,437,587,30.0
00526,00526.mp4,1,135,93,445,595,29.8
00713,00713.mp4,1,135,103,152,302,30.0
00859,00859.mp4,1,135,90,474,624,30.6
00089,00089.mp4,1,135,103,474,624,29.9
01240,01240.mp4,0,,,24,174,30.0
00342,00342.mp4,1,135,98,452,602,30.0
00596,00596.mp4,1,135,39,482,632,30.0
00339,00339.mp4,1,135,103,414,564,26.7
01028,01028.mp4,1,135,63,151,301,30.0
01408,01408.mp4,0,,,207,357,30.0
01770,01770.mp4,0,,,964,1114,30.6
00972,00972.mp4,1,135,104,321,471,29.2
01504,01504.mp4,0,,,310,460,29.9
01061,01061.mp4,0,,,10,160,30.0
01270,01270.mp4,0,,,33,183,29.1
01277,01277.mp4,0,,,271,421,30.0
01141,01141.mp4,0,,,663,813,30.0
00700,00700.mp4,1,135,85,461,611,29.9
01748,01748.mp4,0,,,107,257,28.9
01254,01254.mp4,0,,,709,859,30.0
01986,01986.mp4,0,,,199,349,30.0
01548,01548.mp4,0,,,785,935,30.6
00624,00624.mp4,1,135,111,489,639,30.0
02054,02054.mp4,0,,,401,551,30.0
01527,01527.mp4,0,,,795,945,29.7
01357,01357.mp4,0,,,1004,1154,30.0
01690,01690.mp4,0,,,113,263,28.9
00923,00923.mp4,1,135,70,459,609,30.5
02012,02012.mp4,0,,,123,273,30.6
01760,01760.mp4,0,,,956,1106,30.0
01766,01766.mp4,0,,,691,841,29.9
01207,01207.mp4,0,,,333,483,30.0
01435,01435.mp4,0,,,254,404,30.0
01012,01012.mp4,1,135,30,506,656,30.0
00153,00153.mp4,1,135,48,480,630,29.9
01260,01260.mp4,0,,,349,499,30.0
00341,00341.mp4,1,135,61,447,597,29.9
00579,00579.mp4,1,135,99,545,695,29.9
00234,00234.mp4,1,135,37,162,312,30.0
00583,00583.mp4,1,135,76,500,650,30.6
00456,00456.mp4,1,135,101,427,577,30.0
00095,00095.mp4,1,135,114,151,301,30.0
00424,00424.mp4,1,135,77,470,620,30.0
01140,01140.mp4,0,,,606,756,30.0
00041,00041.mp4,1,135,85,470,620,30.0
00988,00988.mp4,1,135,100,164,314,30.0
01134,01134.mp4,0,,,807,957,29.4
00981,00981.mp4,1,135,23,485,635,29.8
01990,01990.mp4,0,,,260,410,30.0
01586,01586.mp4,0,,,793,943,30.0
01666,01666.mp4,0,,,818,968,28.9
01453,01453.mp4,0,,,601,751,30.5
00142,00142.mp4,1,135,92,491,641,29.9
02088,02088.mp4,0,,,248,398,29.8
01332,01332.mp4,0,,,387,537,30.0
01941,01941.mp4,0,,,19,169,30.0
00835,00835.mp4,1,135,100,478,628,30.0
00650,00650.mp4,1,135,7,431,581,30.0
01282,01282.mp4,0,,,802,952,30.6
00276,00276.mp4,1,135,111,451,601,30.0
00849,00849.mp4,1,135,54,489,639,30.0
01694,01694.mp4,0,,,910,1060,30.0
00232,00232.mp4,1,135,84,436,586,30.0
00147,00147.mp4,1,135,100,451,601,30.0
00744,00744.mp4,1,135,119,447,597,30.6
00351,00351.mp4,1,135,62,437,587,30.0
00609,00609.mp4,1,135,98,507,657,30.6
02124,02124.mp4,0,,,760,910,30.0
00403,00403.mp4,1,135,134,415,565,30.0
01875,01875.mp4,0,,,390,540,30.0
00793,00793.mp4,1,135,20,476,626,30.0
01706,01706.mp4,0,,,932,1082,29.9
01170,01170.mp4,0,,,730,880,30.0
00693,00693.mp4,1,135,104,483,633,30.6
01880,01880.mp4,0,,,154,304,30.0
00103,00103.mp4,1,135,103,479,629,30.0
01729,01729.mp4,0,,,45,195,30.0
00129,00129.mp4,1,135,110,482,632,30.0
00275,00275.mp4,1,135,84,170,320,30.0
00633,00633.mp4,1,135,29,515,665,30.0
00172,00172.mp4,1,135,116,418,568,30.0
01795,01795.mp4,0,,,81,231,30.0
02064,02064.mp4,0,,,497,647,29.0
01096,01096.mp4,0,,,523,673,30.5
00571,00571.mp4,1,135,96,488,638,30.6
00027,00027.mp4,1,135,82,452,602,30.0
01380,01380.mp4,0,,,54,204,30.0
01434,01434.mp4,0,,,1065,1215,30.0
01664,01664.mp4,0,,,682,832,28.9
00307,00307.mp4,1,135,98,476,626,30.0
01948,01948.mp4,0,,,442,592,29.8
01288,01288.mp4,0,,,117,267,30.0
01976,01976.mp4,0,,,191,341,30.0
00264,00264.mp4,1,135,64,452,602,30.5
01792,01792.mp4,0,,,1028,1178,30.0
00136,00136.mp4,1,135,54,451,601,30.6
00816,00816.mp4,1,135,103,503,653,30.0
00959,00959.mp4,1,135,86,579,729,30.0
01608,01608.mp4,0,,,357,507,30.0
01503,01503.mp4,0,,,860,1010,30.0
02074,02074.mp4,0,,,1038,1188,30.6
01396,01396.mp4,0,,,625,775,30.0
00047,00047.mp4,1,135,100,452,602,30.0
00551,00551.mp4,1,135,90,474,624,30.0
00549,00549.mp4,1,135,114,447,597,30.0
01645,01645.mp4,0,,,968,1118,30.6
00296,00296.mp4,1,135,107,450,600,30.0
00096,00096.mp4,1,135,115,383,533,25.3
00734,00734.mp4,1,135,10,460,610,30.6
00480,00480.mp4,1,135,83,481,631,30.6
02096,02096.mp4,0,,,232,382,30.2
02045,02045.mp4,0,,,298,448,30.5
00864,00864.mp4,1,135,81,514,664,30.0
00674,00674.mp4,1,135,85,463,613,30.6
00017,00017.mp4,1,135,75,441,591,30.0
01542,01542.mp4,0,,,872,1022,30.0
00935,00935.mp4,1,135,23,440,590,29.3
01319,01319.mp4,0,,,864,1014,30.6
01735,01735.mp4,0,,,172,322,30.0
02136,02136.mp4,0,,,214,364,30.5
00475,00475.mp4,1,135,106,483,633,30.6
01054,01054.mp4,0,,,425,575,29.3
00188,00188.mp4,1,135,118,457,607,29.5
01828,01828.mp4,0,,,128,278,30.0
01417,01417.mp4,0,,,203,353,30.5
00302,00302.mp4,1,135,88,437,587,30.0
00634,00634.mp4,1,135,95,462,612,30.0
02017,02017.mp4,0,,,425,575,29.6
00701,00701.mp4,1,135,109,444,594,30.0
00637,00637.mp4,1,135,99,461,611,30.0
02104,02104.mp4,0,,,79,229,30.0
00758,00758.mp4,1,135,117,470,620,29.9
01510,01510.mp4,0,,,62,212,30.6
01753,01753.mp4,0,,,914,1064,30.6
00163,00163.mp4,1,135,100,446,596,31.0
01630,01630.mp4,0,,,882,1032,30.6
00502,00502.mp4,1,135,25,455,605,30.0
01116,01116.mp4,0,,,854,1004,30.0
00652,00652.mp4,1,135,119,434,584,30.0
00825,00825.mp4,1,135,89,441,591,30.0
02087,02087.mp4,0,,,61,211,30.0
01532,01532.mp4,0,,,1017,1167,30.6
00119,00119.mp4,1,135,97,396,546,30.6
01043,01043.mp4,0,,,664,814,30.0
01643,01643.mp4,0,,,517,667,30.0
01178,01178.mp4,0,,,40,190,30.0
01612,01612.mp4,0,,,721,871,30.0
00303,00303.mp4,1,135,85,479,629,30.0
01182,01182.mp4,0,,,144,294,30.6
01306,01306.mp4,0,,,248,398,30.6
00929,00929.mp4,1,135,62,419,569,30.0
01004,01004.mp4,1,135,43,502,652,29.2
01878,01878.mp4,0,,,183,333,30.0
00288,00288.mp4,1,135,103,444,594,30.6
00065,00065.mp4,1,135,92,435,585,30.0
00782,00782.mp4,1,135,46,169,319,30.0
02051,02051.mp4,0,,,60,210,29.8
00748,00748.mp4,1,135,104,481,631,30.0
01485,01485.mp4,0,,,707,857,30.6
01866,01866.mp4,0,,,712,862,30.6
02062,02062.mp4,0,,,91,241,30.0
00364,00364.mp4,1,135,105,488,638,30.5
01582,01582.mp4,0,,,5,155,30.0
00048,00048.mp4,1,135,124,161,311,30.0
01315,01315.mp4,0,,,850,1000,30.0
00210,00210.mp4,1,135,115,456,606,30.0
00321,00321.mp4,1,135,99,437,587,30.0
00426,00426.mp4,1,135,117,477,627,30.6
01702,01702.mp4,0,,,997,1147,30.0
01550,01550.mp4,0,,,472,622,30.0
01128,01128.mp4,0,,,749,899,30.6
00553,00553.mp4,1,135,114,510,660,30.6
00916,00916.mp4,1,135,56,458,608,30.6
00478,00478.mp4,1,135,112,436,586,30.6
00944,00944.mp4,1,135,93,174,324,30.0
01903,01903.mp4,0,,,72,222,29.3
00327,00327.mp4,1,135,81,428,578,30.6
00187,00187.mp4,1,135,134,489,639,30.6
01333,01333.mp4,0,,,293,443,30.0
00534,00534.mp4,1,135,76,464,614,30.5
00686,00686.mp4,1,135,104,452,602,30.0
00256,00256.mp4,1,135,108,440,590,30.0
01621,01621.mp4,0,,,425,575,30.0
00452,00452.mp4,1,135,92,459,609,30.0
00867,00867.mp4,1,135,101,465,615,30.0
01285,01285.mp4,0,,,6,156,30.6
02135,02135.mp4,0,,,419,569,30.0
02024,02024.mp4,0,,,252,402,30.6
01935,01935.mp4,0,,,14,164,30.0
00554,00554.mp4,1,135,77,483,633,30.6
02044,02044.mp4,0,,,150,300,30.0
00093,00093.mp4,1,135,63,163,313,30.0
01934,01934.mp4,0,,,755,905,30.6
01625,01625.mp4,0,,,353,503,30.0
00860,00860.mp4,1,135,119,478,628,30.0
01882,01882.mp4,0,,,50,200,30.6
00798,00798.mp4,1,135,78,487,637,30.6
02034,02034.mp4,0,,,476,626,30.0
01146,01146.mp4,0,,,290,440,30.0
00971,00971.mp4,1,135,65,481,631,30.0
01473,01473.mp4,0,,,382,532,29.5
01545,01545.mp4,0,,,929,1079,30.0
01295,01295.mp4,0,,,230,380,30.6
01020,01020.mp4,1,135,122,400,550,30.6
00222,00222.mp4,1,135,92,466,616,30.0
00766,00766.mp4,1,135,78,476,626,30.0
00259,00259.mp4,1,135,106,460,610,30.6
01456,01456.mp4,0,,,244,394,30.0
00660,00660.mp4,1,135,93,460,610,29.8
00687,00687.mp4,1,135,76,446,596,30.6
01967,01967.mp4,0,,,705,855,30.0
00414,00414.mp4,1,135,102,173,323,30.0
00725,00725.mp4,1,135,99,460,610,30.0
00360,00360.mp4,1,135,132,463,613,30.0
00803,00803.mp4,1,135,55,182,332,30.0
00942,00942.mp4,1,135,110,455,605,30.0
00233,00233.mp4,1,135,97,448,598,30.0
02099,02099.mp4,0,,,528,678,30.0
00285,00285.mp4,1,135,89,487,637,30.6
01598,01598.mp4,0,,,266,416,29.8
01354,01354.mp4,0,,,28,178,30.0
01933,01933.mp4,0,,,426,576,29.8
01118,01118.mp4,0,,,185,335,30.0
00839,00839.mp4,1,135,104,468,618,29.9
00698,00698.mp4,1,135,95,488,638,30.0
01262,01262.mp4,0,,,686,836,30.0
01194,01194.mp4,0,,,969,1119,29.4
01835,01835.mp4,0,,,983,1133,30.0
00905,00905.mp4,1,135,81,185,335,30.0
00464,00464.mp4,1,135,107,457,607,30.0
00787,00787.mp4,1,135,90,492,642,30.0
00497,00497.mp4,1,135,95,422,572,30.0
00485,00485.mp4,1,135,69,441,591,30.0
01411,01411.mp4,0,,,599,749,29.9
00358,00358.mp4,1,135,41,442,592,30.0
00792,00792.mp4,1,135,70,478,628,30.0
00653,00653.mp4,1,135,75,491,641,29.3
01968,01968.mp4,0,,,151,301,30.0
01929,01929.mp4,0,,,566,716,29.3
00566,00566.mp4,1,135,97,512,662,29.9
00996,00996.mp4,1,135,64,475,625,30.0
00912,00912.mp4,1,135,102,466,616,30.6
01879,01879.mp4,0,,,669,819,30.5
