clip_id,video,label,onset_frame,alert_frame,start_frame,end_frame,fps
00324,00324.mp4,1,80,53,522,672,30.0
00688,00688.mp4,1,91,,498,648,30.5
00237,00237.mp4,1,77,,501,651,30.0
00064,00064.mp4,1,125,107,120,270,30.0
00488,00488.mp4,1,84,,624,774,30.0
00380,00380.mp4,1,84,70,499,649,30.0
00387,00387.mp4,1,91,40,418,568,30.2
02002,02002.mp4,0,,,215,365,30.0
00657,00657.mp4,1,113,54,226,376,30.0
00144,00144.mp4,1,145,87,462,612,30.0
01529,01529.mp4,0,,,853,1003,30.0
00670,00670.mp4,1,93,53,556,706,29.7
00467,00467.mp4,1,129,124,459,609,30.0
01853,01853.mp4,0,,,610,760,30.0
00289,00289.mp4,1,120,80,495,645,30.0
01172,01172.mp4,0,,,43,193,30.0
02097,02097.mp4,0,,,508,658,30.0
01072,01072.mp4,0,,,910,1060,30.0
00697,00697.mp4,1,122,115,446,596,30.0
00967,00967.mp4,1,142,90,139,289,30.0
00110,00110.mp4,1,82,,491,641,29.9
00019,00019.mp4,1,123,106,486,636,30.6
01272,01272.mp4,0,,,836,986,30.0
00022,00022.mp4,1,76,41,507,657,30.0
00898,00898.mp4,1,128,92,461,611,29.9
00417,00417.mp4,1,116,86,186,336,30.0
00270,00270.mp4,1,131,81,479,629,30.0
00251,00251.mp4,1,101,90,445,595,29.2
00918,00918.mp4,1,122,108,473,623,29.2
01819,01819.mp4,0,,,600,750,30.0
01073,01073.mp4,0,,,964,1114,29.7
01806,01806.mp4,0,,,93,243,30.5
00970,00970.mp4,1,98,10,509,659,30.5
01024,01024.mp4,1,88,,532,682,30.0
01881,01881.mp4,0,,,567,717,30.0
01977,01977.mp4,0,,,229,379,30.0
00143,00143.mp4,1,94,59,518,668,30.5
01191,01191.mp4,0,,,913,1063,30.0
00742,00742.mp4,1,126,104,475,625,29.8
01654,01654.mp4,0,,,189,339,30.0
01725,01725.mp4,0,,,863,1013,30.0
00016,00016.mp4,1,130,73,459,609,29.8
00036,00036.mp4,1,97,75,570,720,30.1
01678,01678.mp4,0,,,507,657,30.6
01660,01660.mp4,0,,,928,1078,30.0
01913,01913.mp4,0,,,174,324,30.0
01733,01733.mp4,0,,,267,417,30.0
01530,01530.mp4,0,,,291,441,29.9
01439,01439.mp4,0,,,727,877,30.0
00503,00503.mp4,1,134,33,448,598,30.0
01265,01265.mp4,0,,,177,327,30.0
00084,00084.mp4,1,136,78,487,637,30.6
01533,01533.mp4,0,,,417,567,30.0
00046,00046.mp4,1,112,45,486,636,30.0
00762,00762.mp4,1,75,12,537,687,30.0
01705,01705.mp4,0,,,919,1069,30.0
00102,00102.mp4,1,134,97,408,558,30.0
01042,01042.mp4,0,,,3,153,30.0
01778,01778.mp4,0,,,447,597,29.9
01423,01423.mp4,0,,,611,761,30.0
02108,02108.mp4,0,,,234,384,30.6
00254,00254.mp4,1,113,73,443,593,30.0
00122,00122.mp4,1,144,121,460,610,29.9
01045,01045.mp4,0,,,319,469,29.5
00376,00376.mp4,1,129,103,483,633,30.6
01031,01031.mp4,1,135,118,154,304,30.0
00411,00411.mp4,1,86,68,433,583,30.0
00405,00405.mp4,1,138,56,461,611,29.9
00166,00166.mp4,1,104,61,500,650,30.5
00642,00642.mp4,1,144,118,423,573,30.3
00707,00707.mp4,1,126,60,503,653,30.3
00308,00308.mp4,1,110,11,496,646,30.6
00135,00135.mp4,1,77,70,502,652,30.0
01604,01604.mp4,0,,,247,397,30.6
01206,01206.mp4,0,,,553,703,30.6
00691,00691.mp4,1,80,48,518,668,30.0
01616,01616.mp4,0,,,0,150,29.2
01487,01487.mp4,0,,,262,412,29.4
01768,01768.mp4,0,,,815,965,30.0
00085,00085.mp4,1,142,130,427,577,30.0
01388,01388.mp4,0,,,811,961,29.9
00059,00059.mp4,1,131,121,437,587,30.0
00217,00217.mp4,1,88,60,509,659,30.0
01287,01287.mp4,0,,,517,667,30.0
01477,01477.mp4,0,,,724,874,30.6
00644,00644.mp4,1,111,52,529,679,30.6
01951,01951.mp4,0,,,401,551,30.0
00418,00418.mp4,1,85,36,516,666,30.0
00584,00584.mp4,1,79,,528,678,30.0
02072,02072.mp4,0,,,72,222,28.7
00082,00082.mp4,1,108,26,497,647,30.0
01617,01617.mp4,0,,,625,775,30.0
00823,00823.mp4,1,143,98,949,1099,30.0
01944,01944.mp4,0,,,696,846,30.6
00983,00983.mp4,1,90,,322,472,29.9
01971,01971.mp4,0,,,1085,1235,30.6
00754,00754.mp4,1,106,49,500,650,30.0
01165,01165.mp4,0,,,390,540,30.0
00820,00820.mp4,1,95,29,508,658,30.0
00703,00703.mp4,1,83,32,539,689,30.0
01328,01328.mp4,0,,,849,999,30.0
01397,01397.mp4,0,,,593,743,30.6
00133,00133.mp4,1,111,62,494,644,30.4
00282,00282.mp4,1,141,97,440,590,30.0
01840,01840.mp4,0,,,275,425,30.0
00194,00194.mp4,1,141,48,479,629,30.5
01311,01311.mp4,0,,,642,792,30.5
01039,01039.mp4,1,101,80,498,648,30.0
00395,00395.mp4,1,143,130,466,616,30.4
00180,00180.mp4,1,88,59,536,686,30.0
01506,01506.mp4,0,,,841,991,30.0
00909,00909.mp4,1,144,75,493,643,29.9
00769,00769.mp4,1,126,74,487,637,30.0
00594,00594.mp4,1,110,79,478,628,30.5
00784,00784.mp4,1,112,78,443,593,30.0
01195,01195.mp4,0,,,905,1055,30.0
01683,01683.mp4,0,,,761,911,30.0
00827,00827.mp4,1,92,57,517,667,30.0
00828,00828.mp4,1,95,60,510,660,30.0
02019,02019.mp4,0,,,63,213,30.0
01634,01634.mp4,0,,,246,396,30.6
01144,01144.mp4,0,,,781,931,29.7
00570,00570.mp4,1,126,60,467,617,30.0
00715,00715.mp4,1,134,56,436,586,29.1
00195,00195.mp4,1,92,73,506,656,30.0
01807,01807.mp4,0,,,612,762,30.6
01102,01102.mp4,0,,,181,331,30.0
00565,00565.mp4,1,135,103,461,611,30.0
01290,01290.mp4,0,,,850,1000,30.6
01058,01058.mp4,0,,,446,596,30.6
00429,00429.mp4,1,136,133,468,618,30.0
01525,01525.mp4,0,,,1001,1151,30.0
01805,01805.mp4,0,,,355,505,30.0
00496,00496.mp4,1,139,96,449,599,30.6
01563,01563.mp4,0,,,651,801,30.0
01071,01071.mp4,0,,,1009,1159,30.0
01606,01606.mp4,0,,,333,483,30.0
01901,01901.mp4,0,,,30,180,30.0
01926,01926.mp4,0,,,909,1059,30.6
00968,00968.mp4,1,113,40,534,684,30.0
00331,00331.mp4,1,93,47,502,652,30.5
00661,00661.mp4,1,138,39,474,624,30.0
00063,00063.mp4,1,81,29,505,655,30.0
00546,00546.mp4,1,102,51,506,656,30.0
00078,00078.mp4,1,78,50,490,640,30.0
00735,00735.mp4,1,120,99,486,636,30.0
00269,00269.mp4,1,135,104,470,620,30.6
01656,01656.mp4,0,,,800,950,30.0
00294,00294.mp4,1,76,,512,662,30.0
00997,00997.mp4,1,142,28,510,660,30.4
01970,01970.mp4,0,,,136,286,30.0
00838,00838.mp4,1,85,,191,341,30.0
00658,00658.mp4,1,125,113,450,600,29.9
00138,00138.mp4,1,75,18,513,663,30.0
00608,00608.mp4,1,121,34,458,608,29.1
00023,00023.mp4,1,80,52,517,667,30.0
01488,01488.mp4,0,,,237,387,30.0
01697,01697.mp4,0,,,7,157,30.6
00224,00224.mp4,1,109,57,472,622,30.0
01741,01741.mp4,0,,,327,477,30.0
00160,00160.mp4,1,112,44,483,633,30.0
01910,01910.mp4,0,,,464,614,29.7
01916,01916.mp4,0,,,288,438,30.0
01238,01238.mp4,0,,,589,739,30.6
00626,00626.mp4,1,99,53,497,647,30.0
00244,00244.mp4,1,88,53,513,663,31.0
00623,00623.mp4,1,130,115,484,634,30.6
00444,00444.mp4,1,133,48,445,595,30.0
01350,01350.mp4,0,,,676,826,30.0
00393,00393.mp4,1,124,64,476,626,30.0
01843,01843.mp4,0,,,344,494,30.6
01131,01131.mp4,0,,,677,827,30.0
01494,01494.mp4,0,,,863,1013,30.6
00872,00872.mp4,1,130,102,454,604,30.0
00443,00443.mp4,1,93,30,496,646,31.0
00000,00000.mp4,1,132,85,468,618,28.9
00349,00349.mp4,1,93,32,524,674,30.6
00466,00466.mp4,1,142,99,429,579,30.0
00283,00283.mp4,1,115,81,182,332,30.0
01771,01771.mp4,0,,,264,414,30.0
00449,00449.mp4,1,101,73,503,653,29.4
00517,00517.mp4,1,98,47,294,444,30.5
00740,00740.mp4,1,131,50,506,656,30.0
00640,00640.mp4,1,119,34,506,656,30.6
00911,00911.mp4,1,124,97,432,582,29.1
01501,01501.mp4,0,,,875,1025,30.0
01507,01507.mp4,0,,,413,563,30.0
02092,02092.mp4,0,,,1007,1157,30.0
01673,01673.mp4,0,,,797,947,30.0
00522,00522.mp4,1,103,2,504,654,30.6
01822,01822.mp4,0,,,401,551,30.0
00958,00958.mp4,1,131,87,440,590,29.9
01966,01966.mp4,0,,,104,254,30.0
00747,00747.mp4,1,81,25,509,659,30.0
01079,01079.mp4,0,,,198,348,30.0
00252,00252.mp4,1,79,31,489,639,30.0
00366,00366.mp4,1,104,28,495,645,30.0
00177,00177.mp4,1,85,67,505,655,30.0
00361,00361.mp4,1,98,52,507,657,30.5
01491,01491.mp4,0,,,744,894,29.9
00060,00060.mp4,1,82,3,526,676,30.6
00407,00407.mp4,1,97,40,525,675,30.0
00966,00966.mp4,1,104,,472,622,29.2
01584,01584.mp4,0,,,609,759,30.0
01384,01384.mp4,0,,,627,777,30.0
01921,01921.mp4,0,,,88,238,29.6
00567,00567.mp4,1,140,105,417,567,30.4
00737,00737.mp4,1,111,86,504,654,30.0
01269,01269.mp4,0,,,723,873,30.6
00228,00228.mp4,1,127,94,488,638,30.6
01463,01463.mp4,0,,,938,1088,30.0
01772,01772.mp4,0,,,110,260,30.5
02102,02102.mp4,0,,,1057,1207,30.0
01489,01489.mp4,0,,,1120,1270,30.0
01109,01109.mp4,0,,,881,1031,30.0
00573,00573.mp4,1,133,78,171,321,30.0
01293,01293.mp4,0,,,1003,1153,29.9
01661,01661.mp4,0,,,521,671,29.9
00895,00895.mp4,1,135,83,495,645,30.6
00774,00774.mp4,1,102,72,510,660,30.0
01229,01229.mp4,0,,,690,840,30.0
00678,00678.mp4,1,109,32,196,346,30.0
00824,00824.mp4,1,80,7,534,684,29.9
00345,00345.mp4,1,80,34,504,654,30.0
01695,01695.mp4,0,,,107,257,29.9
01508,01508.mp4,0,,,333,483,30.6
00818,00818.mp4,1,119,81,455,605,30.0
01639,01639.mp4,0,,,1,151,30.0
00866,00866.mp4,1,112,35,511,661,30.0
00788,00788.mp4,1,75,40,523,673,30.6
01894,01894.mp4,0,,,287,437,30.5
01060,01060.mp4,0,,,130,280,29.9
01680,01680.mp4,0,,,876,1026,30.0
00556,00556.mp4,1,103,47,522,672,29.9
01476,01476.mp4,0,,,812,962,30.0
01590,01590.mp4,0,,,571,721,28.9
01470,01470.mp4,0,,,452,602,30.0
01130,01130.mp4,0,,,929,1079,30.6
00875,00875.mp4,1,99,47,541,691,30.4
00317,00317.mp4,1,118,64,102,252,30.0
01232,01232.mp4,0,,,311,461,30.0
00915,00915.mp4,1,88,31,232,382,30.0
01964,01964.mp4,0,,,175,325,30.6
00106,00106.mp4,1,115,79,428,578,30.0
00675,00675.mp4,1,116,95,460,610,30.0
02018,02018.mp4,0,,,933,1083,30.0
02060,02060.mp4,0,,,665,815,30.6
00714,00714.mp4,1,107,69,475,625,29.9
00392,00392.mp4,1,78,58,487,637,28.1
01922,01922.mp4,0,,,1069,1219,30.0
01537,01537.mp4,0,,,90,240,30.0
01742,01742.mp4,0,,,389,539,30.6
00846,00846.mp4,1,122,53,466,616,30.6
00527,00527.mp4,1,85,1,533,683,30.0
01747,01747.mp4,0,,,429,579,30.0
00130,00130.mp4,1,142,94,446,596,30.0
01085,01085.mp4,0,,,708,858,30.6
02126,02126.mp4,0,,,384,534,30.6
01066,01066.mp4,0,,,103,253,30.0
00512,00512.mp4,1,107,46,468,618,30.4
00957,00957.mp4,1,113,82,469,619,29.5
02027,02027.mp4,0,,,639,789,30.0
00836,00836.mp4,1,141,93,428,578,29.9
00329,00329.mp4,1,124,82,453,603,30.0
01227,01227.mp4,0,,,130,280,30.0
01960,01960.mp4,0,,,246,396,30.0
01067,01067.mp4,0,,,704,854,30.6
00906,00906.mp4,1,105,78,463,613,30.0
01360,01360.mp4,0,,,91,241,30.5
01568,01568.mp4,0,,,626,776,30.0
00805,00805.mp4,1,145,95,447,597,30.6
00453,00453.mp4,1,84,31,533,683,30.6
00926,00926.mp4,1,76,34,548,698,30.0
00692,00692.mp4,1,133,48,492,642,30.6
01348,01348.mp4,0,,,507,657,30.0
01736,01736.mp4,0,,,897,1047,30.6
01213,01213.mp4,0,,,24,174,30.0
00125,00125.mp4,1,127,104,502,652,30.5
02132,02132.mp4,0,,,1010,1160,30.0
00097,00097.mp4,1,133,132,461,611,29.8
01078,01078.mp4,0,,,901,1051,30.0
00247,00247.mp4,1,90,16,489,639,30.6
00398,00398.mp4,1,85,26,506,656,30.0
01980,01980.mp4,0,,,166,316,30.0
01258,01258.mp4,0,,,493,643,30.6
01399,01399.mp4,0,,,202,352,30.0
00655,00655.mp4,1,94,59,563,713,29.6
00018,00018.mp4,1,127,118,493,643,30.0
01844,01844.mp4,0,,,437,587,30.5
01225,01225.mp4,0,,,225,375,30.0
01704,01704.mp4,0,,,157,307,30.0
00344,00344.mp4,1,129,54,479,629,30.5
01952,01952.mp4,0,,,807,957,30.6
00990,00990.mp4,1,80,55,527,677,30.6
01482,01482.mp4,0,,,369,519,30.0
00917,00917.mp4,1,106,0,544,694,30.0
01991,01991.mp4,0,,,1003,1153,29.9
00568,00568.mp4,1,103,66,485,635,30.0
01780,01780.mp4,0,,,262,412,30.6
01355,01355.mp4,0,,,571,721,30.0
00311,00311.mp4,1,120,,453,603,30.6
00739,00739.mp4,1,115,39,476,626,30.6
01845,01845.mp4,0,,,890,1040,30.0
01707,01707.mp4,0,,,219,369,30.0
00039,00039.mp4,1,111,67,461,611,30.0
01949,01949.mp4,0,,,412,562,30.5
02119,02119.mp4,0,,,607,757,30.0
00865,00865.mp4,1,131,116,444,594,30.0
00427,00427.mp4,1,140,100,422,572,30.3
01446,01446.mp4,0,,,946,1096,29.9
01379,01379.mp4,0,,,534,684,30.0
01210,01210.mp4,0,,,139,289,30.0
01002,01002.mp4,1,104,74,476,626,28.9
01662,01662.mp4,0,,,16,166,30.6
00636,00636.mp4,1,90,39,484,634,30.6
00416,00416.mp4,1,87,60,535,685,30.6
01917,01917.mp4,0,,,88,238,30.0
01492,01492.mp4,0,,,849,999,29.9
01739,01739.mp4,0,,,254,404,24.6
01632,01632.mp4,0,,,446,596,30.0
00539,00539.mp4,1,111,78,485,635,30.6
00809,00809.mp4,1,75,10,527,677,30.0
02080,02080.mp4,0,,,1055,1205,30.0
01214,01214.mp4,0,,,877,1027,30.0
01572,01572.mp4,0,,,25,175,30.0
01421,01421.mp4,0,,,124,274,30.0
00830,00830.mp4,1,124,107,478,628,30.6
01317,01317.mp4,0,,,558,708,29.4
00832,00832.mp4,1,90,60,510,660,30.0
00863,00863.mp4,1,120,52,429,579,28.3
01763,01763.mp4,0,,,470,620,29.9
00483,00483.mp4,1,144,112,449,599,30.0
01433,01433.mp4,0,,,676,826,28.7
01266,01266.mp4,0,,,577,727,30.0
00491,00491.mp4,1,103,66,500,650,30.0
00024,00024.mp4,1,105,76,511,661,30.0
01985,01985.mp4,0,,,132,282,30.0
00363,00363.mp4,1,141,96,444,594,30.6
02053,02053.mp4,0,,,629,779,30.0
00581,00581.mp4,1,116,62,489,639,30.4
02066,02066.mp4,0,,,478,628,29.9
01773,01773.mp4,0,,,764,914,30.0
01716,01716.mp4,0,,,983,1133,30.0
01860,01860.mp4,0,,,587,737,30.0
00606,00606.mp4,1,96,58,489,639,30.0
01785,01785.mp4,0,,,140,290,29.6
01888,01888.mp4,0,,,31,181,30.0
00789,00789.mp4,1,145,95,478,628,30.6
02059,02059.mp4,0,,,1033,1183,30.0
00627,00627.mp4,1,116,75,494,644,30.0
01344,01344.mp4,0,,,751,901,30.6
00741,00741.mp4,1,78,48,528,678,30.6
01500,01500.mp4,0,,,265,415,30.5
00495,00495.mp4,1,125,59,452,602,30.0
02085,02085.mp4,0,,,317,467,30.0
02035,02035.mp4,0,,,362,512,29.8
01623,01623.mp4,0,,,261,411,30.0
00287,00287.mp4,1,84,33,532,682,30.6
01088,01088.mp4,0,,,277,427,30.0
00458,00458.mp4,1,101,46,471,621,30.0
00526,00526.mp4,1,138,96,442,592,29.8
00713,00713.mp4,1,102,70,185,335,30.0
00859,00859.mp4,1,105,60,504,654,30.6
00089,00089.mp4,1,91,59,518,668,29.9
01240,01240.mp4,0,,,119,269,30.0
00342,00342.mp4,1,124,87,463,613,30.0
00596,00596.mp4,1,120,24,497,647,30.0
00339,00339.mp4,1,91,59,458,608,26.7
01028,01028.mp4,1,138,66,148,298,30.0
01408,01408.mp4,0,,,221,371,30.0
01770,01770.mp4,0,,,53,203,30.6
00972,00972.mp4,1,142,111,314,464,29.2
01504,01504.mp4,0,,,734,884,29.9
01061,01061.mp4,0,,,250,400,30.0
01270,01270.mp4,0,,,466,616,29.1
01277,01277.mp4,0,,,632,782,30.0
01141,01141.mp4,0,,,25,175,30.0
00700,00700.mp4,1,103,53,493,643,29.9
01748,01748.mp4,0,,,568,718,28.9
01254,01254.mp4,0,,,333,483,30.0
01986,01986.mp4,0,,,676,826,30.0
01548,01548.mp4,0,,,1013,1163,30.6
00624,00624.mp4,1,136,112,488,638,30.0
02054,02054.mp4,0,,,279,429,30.0
01527,01527.mp4,0,,,321,471,29.7
01357,01357.mp4,0,,,161,311,30.0
01690,01690.mp4,0,,,265,415,28.9
00923,00923.mp4,1,92,27,502,652,30.5
02012,02012.mp4,0,,,822,972,30.6
01760,01760.mp4,0,,,391,541,30.0
01766,01766.mp4,0,,,648,798,29.9
01207,01207.mp4,0,,,149,299,30.0
01435,01435.mp4,0,,,786,936,30.0
01012,01012.mp4,1,82,,559,709,30.0
00153,00153.mp4,1,101,14,514,664,29.9
01260,01260.mp4,0,,,19,169,30.0
00341,00341.mp4,1,115,41,467,617,29.9
00579,00579.mp4,1,106,70,574,724,29.9
00234,00234.mp4,1,118,20,179,329,30.0
00583,00583.mp4,1,131,72,504,654,30.6
00456,00456.mp4,1,103,69,459,609,30.0
00095,00095.mp4,1,108,87,178,328,30.0
00424,00424.mp4,1,119,61,486,636,30.0
01140,01140.mp4,0,,,332,482,30.0
00041,00041.mp4,1,114,64,491,641,30.0
00988,00988.mp4,1,77,42,222,372,30.0
01134,01134.mp4,0,,,364,514,29.4
00981,00981.mp4,1,144,32,476,626,29.8
01990,01990.mp4,0,,,119,269,30.0
01586,01586.mp4,0,,,309,459,30.0
01666,01666.mp4,0,,,361,511,28.9
01453,01453.mp4,0,,,45,195,30.5
00142,00142.mp4,1,137,94,489,639,29.9
02088,02088.mp4,0,,,125,275,29.8
01332,01332.mp4,0,,,50,200,30.0
01941,01941.mp4,0,,,123,273,30.0
00835,00835.mp4,1,80,45,533,683,30.0
00650,00650.mp4,1,76,,490,640,30.0
01282,01282.mp4,0,,,462,612,30.6
00276,00276.mp4,1,116,92,470,620,30.0
00849,00849.mp4,1,83,2,541,691,30.0
01694,01694.mp4,0,,,127,277,30.0
00232,00232.mp4,1,119,68,452,602,30.0
00147,00147.mp4,1,129,94,457,607,30.0
00744,00744.mp4,1,92,76,490,640,30.6
00351,00351.mp4,1,102,29,470,620,30.0
00609,00609.mp4,1,132,95,510,660,30.6
02124,02124.mp4,0,,,891,1041,30.0
00403,00403.mp4,1,93,92,457,607,30.0
01875,01875.mp4,0,,,733,883,30.0
00793,00793.mp4,1,114,,497,647,30.0
01706,01706.mp4,0,,,362,512,29.9
01170,01170.mp4,0,,,673,823,30.0
00693,00693.mp4,1,127,96,491,641,30.6
01880,01880.mp4,0,,,783,933,30.0
00103,00103.mp4,1,76,44,538,688,30.0
01729,01729.mp4,0,,,419,569,30.0
00129,00129.mp4,1,108,83,509,659,30.0
00275,00275.mp4,1,143,92,162,312,30.0
00633,00633.mp4,1,143,37,507,657,30.0
00172,00172.mp4,1,134,115,419,569,30.0
01795,01795.mp4,0,,,85,235,30.0
02064,02064.mp4,0,,,578,728,29.0
01096,01096.mp4,0,,,251,401,30.5
00571,00571.mp4,1,127,88,496,646,30.6
00027,00027.mp4,1,124,71,463,613,30.0
01380,01380.mp4,0,,,350,500,30.0
01434,01434.mp4,0,,,6,156,30.0
01664,01664.mp4,0,,,512,662,28.9
00307,00307.mp4,1,92,55,519,669,30.0
01948,01948.mp4,0,,,1052,1202,29.8
01288,01288.mp4,0,,,375,525,30.0
01976,01976.mp4,0,,,303,453,30.0
00264,00264.mp4,1,85,14,502,652,30.5
01792,01792.mp4,0,,,675,825,30.0
00136,00136.mp4,1,105,24,481,631,30.6
00816,00816.mp4,1,97,65,541,691,30.0
00959,00959.mp4,1,106,57,608,758,30.0
01608,01608.mp4,0,,,11,161,30.0
01503,01503.mp4,0,,,345,495,30.0
02074,02074.mp4,0,,,344,494,30.6
01396,01396.mp4,0,,,160,310,30.0
00047,00047.mp4,1,129,94,458,608,30.0
00551,00551.mp4,1,88,43,521,671,30.0
00549,00549.mp4,1,133,112,449,599,30.0
01645,01645.mp4,0,,,727,877,30.6
00296,00296.mp4,1,94,66,491,641,30.0
00096,00096.mp4,1,80,60,438,588,25.3
00734,00734.mp4,1,107,,488,638,30.6
00480,00480.mp4,1,118,66,498,648,30.6
02096,02096.mp4,0,,,771,921,30.2
02045,02045.mp4,0,,,55,205,30.5
00864,00864.mp4,1,79,25,570,720,30.0
00674,00674.mp4,1,138,88,460,610,30.6
00017,00017.mp4,1,86,26,490,640,30.0
01542,01542.mp4,0,,,733,883,30.0
00935,00935.mp4,1,112,0,463,613,29.3
01319,01319.mp4,0,,,308,458,30.6
01735,01735.mp4,0,,,938,1088,30.0
02136,02136.mp4,0,,,483,633,30.5
00475,00475.mp4,1,139,110,479,629,30.6
01054,01054.mp4,0,,,364,514,29.3
00188,00188.mp4,1,95,78,497,647,29.5
01828,01828.mp4,0,,,828,978,30.0
01417,01417.mp4,0,,,691,841,30.5
00302,00302.mp4,1,109,62,463,613,30.0
00634,00634.mp4,1,138,98,459,609,30.0
02017,02017.mp4,0,,,967,1117,29.6
00701,00701.mp4,1,125,99,454,604,30.0
00637,00637.mp4,1,76,40,520,670,30.0
02104,02104.mp4,0,,,159,309,30.0
00758,00758.mp4,1,142,124,463,613,29.9
01510,01510.mp4,0,,,590,740,30.6
01753,01753.mp4,0,,,960,1110,30.6
00163,00163.mp4,1,79,44,502,652,31.0
01630,01630.mp4,0,,,1089,1239,30.6
00502,00502.mp4,1,145,35,445,595,30.0
01116,01116.mp4,0,,,537,687,30.0
00652,00652.mp4,1,79,63,490,640,30.0
00825,00825.mp4,1,133,87,443,593,30.0
02087,02087.mp4,0,,,809,959,30.0
01532,01532.mp4,0,,,245,395,30.6
00119,00119.mp4,1,126,88,405,555,30.6
01043,01043.mp4,0,,,709,859,30.0
01643,01643.mp4,0,,,1015,1165,30.0
01178,01178.mp4,0,,,26,176,30.0
01612,01612.mp4,0,,,42,192,30.0
00303,00303.mp4,1,109,59,505,655,30.0
01182,01182.mp4,0,,,70,220,30.6
01306,01306.mp4,0,,,520,670,30.6
00929,00929.mp4,1,112,39,442,592,30.0
01004,01004.mp4,1,101,9,536,686,29.2
01878,01878.mp4,0,,,390,540,30.0
00288,00288.mp4,1,142,110,437,587,30.6
00065,00065.mp4,1,141,98,429,579,30.0
00782,00782.mp4,1,118,29,186,336,30.0
02051,02051.mp4,0,,,790,940,29.8
00748,00748.mp4,1,107,76,509,659,30.0
01485,01485.mp4,0,,,427,577,30.6
01866,01866.mp4,0,,,237,387,30.6
02062,02062.mp4,0,,,289,439,30.0
00364,00364.mp4,1,117,87,506,656,30.5
01582,01582.mp4,0,,,124,274,30.0
00048,00048.mp4,1,143,132,153,303,30.0
01315,01315.mp4,0,,,697,847,30.0
00210,00210.mp4,1,120,100,471,621,30.0
00321,00321.mp4,1,95,59,477,627,30.0
00426,00426.mp4,1,94,76,518,668,30.6
01702,01702.mp4,0,,,338,488,30.0
01550,01550.mp4,0,,,18,168,30.0
01128,01128.mp4,0,,,104,254,30.6
00553,00553.mp4,1,94,73,551,701,30.6
00916,00916.mp4,1,119,40,474,624,30.6
00478,00478.mp4,1,121,98,450,600,30.6
00944,00944.mp4,1,112,70,197,347,30.0
01903,01903.mp4,0,,,640,790,29.3
00327,00327.mp4,1,112,58,451,601,30.6
00187,00187.mp4,1,116,115,508,658,30.6
01333,01333.mp4,0,,,1013,1163,30.0
00534,00534.mp4,1,126,67,473,623,30.5
00686,00686.mp4,1,130,99,457,607,30.0
00256,00256.mp4,1,96,69,479,629,30.0
01621,01621.mp4,0,,,2,152,30.0
00452,00452.mp4,1,93,50,501,651,30.0
00867,00867.mp4,1,80,46,520,670,30.0
01285,01285.mp4,0,,,904,1054,30.6
02135,02135.mp4,0,,,257,407,30.0
02024,02024.mp4,0,,,699,849,30.6
01935,01935.mp4,0,,,19,169,30.0
00554,00554.mp4,1,136,78,482,632,30.6
02044,02044.mp4,0,,,340,490,30.0
00093,00093.mp4,1,107,35,191,341,30.0
01934,01934.mp4,0,,,384,534,30.6
01625,01625.mp4,0,,,35,185,30.0
00860,00860.mp4,1,145,129,468,618,30.0
01882,01882.mp4,0,,,868,1018,30.6
00798,00798.mp4,1,110,53,512,662,30.6
02034,02034.mp4,0,,,356,506,30.0
01146,01146.mp4,0,,,347,497,30.0
00971,00971.mp4,1,83,13,533,683,30.0
01473,01473.mp4,0,,,322,472,29.5
01545,01545.mp4,0,,,225,375,30.0
01295,01295.mp4,0,,,1032,1182,30.6
01020,01020.mp4,1,144,131,391,541,30.6
00222,00222.mp4,1,124,81,477,627,30.0
00766,00766.mp4,1,130,73,481,631,30.0
00259,00259.mp4,1,109,80,486,636,30.6
01456,01456.mp4,0,,,159,309,30.0
00660,00660.mp4,1,111,69,484,634,29.8
00687,00687.mp4,1,76,17,505,655,30.6
01967,01967.mp4,0,,,877,1027,30.0
00414,00414.mp4,1,110,77,198,348,30.0
00725,00725.mp4,1,108,72,487,637,30.0
00360,00360.mp4,1,143,140,455,605,30.0
00803,00803.mp4,1,142,62,175,325,30.0
00942,00942.mp4,1,145,120,445,595,30.0
00233,00233.mp4,1,115,77,468,618,30.0
02099,02099.mp4,0,,,700,850,30.0
00285,00285.mp4,1,99,53,523,673,30.6
01598,01598.mp4,0,,,884,1034,29.8
01354,01354.mp4,0,,,145,295,30.0
01933,01933.mp4,0,,,12,162,29.8
01118,01118.mp4,0,,,384,534,30.0
00839,00839.mp4,1,140,109,463,613,29.9
00698,00698.mp4,1,94,54,529,679,30.0
01262,01262.mp4,0,,,786,936,30.0
01194,01194.mp4,0,,,739,889,29.4
01835,01835.mp4,0,,,475,625,30.0
00905,00905.mp4,1,79,25,241,391,30.0
00464,00464.mp4,1,127,99,465,615,30.0
00787,00787.mp4,1,104,59,523,673,30.0
00497,00497.mp4,1,77,37,480,630,30.0
00485,00485.mp4,1,121,55,455,605,30.0
01411,01411.mp4,0,,,324,474,29.9
00358,00358.mp4,1,99,5,478,628,30.0
00792,00792.mp4,1,120,55,493,643,30.0
00653,00653.mp4,1,138,78,488,638,29.3
01968,01968.mp4,0,,,9,159,30.0
01929,01929.mp4,0,,,748,898,29.3
00566,00566.mp4,1,106,68,541,691,29.9
00996,00996.mp4,1,105,34,505,655,30.0
00912,00912.mp4,1,110,77,491,641,30.6
01879,01879.mp4,0,,,379,529,30.5
00290,00290.mp4,1,128,101,433,583,30.6
